id,full_name,first_name,last_name,is_active,GP_TOTAL,MIN_PG,AST_PCT_percentile,DREB_PCT_percentile,OREB_PCT_percentile,TOV_PCT_percentile,Midrange_volume_pm_percentile,Midrange_efficiency_percentile,Paint_volume_pm_percentile,Paint_efficiency_percentile,Corner_volume_pm_percentile,Corner_efficiency_percentile,Above_the_break_volume_pm_percentile,Above_the_break_efficiency_percentile,Tight_volume_pm_percentile,Tight_efficiency_percentile,Open_volume_pm_percentile,Open_efficiency_percentile,Paint_defense_volume_pm_percentile,Paint_defense_deterance_percentile,Perimeter_defense_volume_pm_percentile,Perimeter_defense_deterance_percentile,Catch_and_Shoot_Volume_percentile,Catch_and_Shoot_Efficiency_percentile,Pull_up_Volume_percentile,Pull_up_Efficiency_percentile
1630241,Sam Merrill,Sam,Merrill,True,61,17.540983606557376,0.6297709923664122,0.2099236641221374,0.2538167938931298,0.0038167938931297,0.0839694656488549,0.015267175572519,0.0114503816793893,0.0190839694656488,0.8740458015267175,0.7290076335877863,0.9923664122137404,0.8530534351145038,0.1870229007633587,0.0572519083969465,0.8778625954198473,0.8854961832061069,0.0725190839694656,0.898854961832061,0.0916030534351145,0.8912213740458015,0.9961832061068704,0.9255725190839694,0.6450381679389313,0.3053435114503817
1629002,Chimezie Metu,Chimezie,Metu,True,51,16.84313725490196,0.2041984732824427,0.7958015267175572,0.6965648854961832,0.9809160305343512,0.3931297709923664,0.6431297709923665,0.4351145038167939,0.9274809160305344,0.4847328244274809,0.2709923664122137,0.3549618320610687,0.1583969465648854,0.3053435114503817,0.8931297709923665,0.2557251908396946,0.1106870229007633,0.7099236641221374,0.1354961832061068,0.3511450381679389,0.965648854961832,0.1641221374045801,0.0725190839694656,0.3129770992366412,0.982824427480916
203995,Vasilije Micic,Vasilije,Micic,True,60,19.6,0.9580152671755724,0.0229007633587786,0.0667938931297709,0.9389312977099236,0.5992366412213741,0.9389312977099236,0.366412213740458,0.2786259541984733,0.148854961832061,0.0839694656488549,0.5725190839694656,0.1793893129770992,0.4122137404580153,0.7022900763358778,0.2824427480916031,0.0038167938931297,0.1183206106870229,0.099236641221374,0.4809160305343511,0.3110687022900763,0.1526717557251908,0.1145038167938931,0.6755725190839694,0.4408396946564885
203114,Khris Middleton,Khris,Middleton,True,55,27.05454545454545,0.8416030534351145,0.5973282442748091,0.3874045801526717,0.8244274809160306,0.9732824427480916,0.9618320610687024,0.3129770992366412,0.3320610687022901,0.4427480916030534,0.7881679389312977,0.6679389312977099,0.5591603053435115,0.6030534351145038,0.4198473282442748,0.8015267175572519,0.7595419847328244,0.4312977099236641,0.6545801526717557,0.4732824427480916,0.8645038167938931,0.5152671755725191,0.7614503816793893,0.9198473282442748,0.8969465648854962
1641706,Brandon Miller,Brandon,Miller,True,74,32.2027027027027,0.1698473282442748,0.4064885496183206,0.3473282442748092,0.465648854961832,0.8702290076335878,0.8015267175572519,0.4847328244274809,0.0954198473282442,0.5419847328244275,0.5362595419847328,0.8282442748091603,0.6145038167938931,0.6145038167938931,0.0381679389312977,0.8473282442748091,0.7061068702290076,0.8206106870229007,0.2538167938931298,0.5725190839694656,0.5190839694656488,0.8664122137404581,0.5973282442748091,0.8320610687022901,0.6374045801526718
1630558,Davion Mitchell,Davion,Mitchell,True,72,15.26388888888889,0.8225190839694656,0.0458015267175572,0.1774809160305343,0.3167938931297709,0.583969465648855,0.6812977099236641,0.2137404580152671,0.465648854961832,0.5916030534351145,0.816793893129771,0.4809160305343511,0.2748091603053435,0.1717557251908397,0.7862595419847328,0.4923664122137404,0.1526717557251908,0.2061068702290076,0.0629770992366412,0.5687022900763359,0.7480916030534351,0.5687022900763359,0.5095419847328244,0.6183206106870229,0.4103053435114503
1628378,Donovan Mitchell,Donovan,Mitchell,True,55,35.345454545454544,0.5896946564885496,0.4561068702290076,0.3091603053435114,0.4580152671755725,0.9045801526717556,0.7690839694656488,0.683206106870229,0.4770992366412214,0.1679389312977099,0.2137404580152671,0.9847328244274808,0.6297709923664122,0.8854961832061069,0.232824427480916,0.9732824427480916,0.7099236641221374,0.0038167938931297,0.299618320610687,0.0419847328244274,0.5782442748091603,0.4618320610687023,0.7175572519083969,0.9809160305343512,0.700381679389313
1630596,Evan Mobley,Evan,Mobley,True,50,30.62,0.5152671755725191,0.9064885496183206,0.8148854961832062,0.7061068702290076,0.4389312977099237,0.1049618320610687,0.9236641221374046,0.8091603053435115,0.2099236641221374,0.3530534351145038,0.1068702290076335,0.8053435114503816,0.8473282442748091,0.8473282442748091,0.1183206106870229,0.8091603053435115,0.9809160305343512,0.9389312977099236,0.8702290076335878,0.6583969465648855,0.2061068702290076,0.1755725190839694,0.2480916030534351,0.1145038167938931
1628370,Malik Monk,Malik,Monk,True,72,26.02777777777778,0.7938931297709924,0.2900763358778626,0.1221374045801526,0.6412213740458015,0.7137404580152672,0.7251908396946565,0.5954198473282443,0.3587786259541984,0.4465648854961832,0.5610687022900763,0.9083969465648856,0.3759541984732824,0.5954198473282443,0.2671755725190839,0.9427480916030534,0.3320610687022901,0.183206106870229,0.6545801526717557,0.2022900763358778,0.2557251908396946,0.6870229007633588,0.4866412213740458,0.8625954198473282,0.6259541984732825
1630541,Moses Moody,Moses,Moody,True,66,17.59090909090909,0.0744274809160305,0.3625954198473282,0.7080152671755725,0.2290076335877862,0.5343511450381679,0.3053435114503817,0.4503816793893129,0.648854961832061,0.6450381679389313,0.2213740458015267,0.6183206106870229,0.6927480916030534,0.5,0.6068702290076335,0.4541984732824427,0.4904580152671756,0.3587786259541984,0.9103053435114504,0.5305343511450382,0.7614503816793893,0.8282442748091603,0.2900763358778626,0.4847328244274809,0.7729007633587787
