id,full_name,first_name,last_name,is_active,GP_TOTAL,MIN_PG,AST_PCT_percentile,DREB_PCT_percentile,OREB_PCT_percentile,TOV_PCT_percentile,Midrange_volume_pm_percentile,Midrange_efficiency_percentile,Paint_volume_pm_percentile,Paint_efficiency_percentile,Corner_volume_pm_percentile,Corner_efficiency_percentile,Above_the_break_volume_pm_percentile,Above_the_break_efficiency_percentile,Tight_volume_pm_percentile,Tight_efficiency_percentile,Open_volume_pm_percentile,Open_efficiency_percentile,Catch_and_Shoot_Volume_percentile,Catch_and_Shoot_Efficiency_percentile,Pull_up_Volume_percentile,Pull_up_Efficiency_percentile,Paint_defense_volume_pm_percentile,Paint_defense_deterance_percentile,Perimeter_defense_volume_pm_percentile,Perimeter_defense_deterance_percentile
1629622,Max Strus,Max,Strus,True,68,23.35,0.24906367041198502,0.40823970037453183,0.17790262172284643,0.23220973782771537,0.1198501872659176,0.3258426966292135,0.07865168539325842,0.6292134831460674,0.9400749063670412,0.9344569288389513,0.9288389513108615,0.7752808988764045,0.3295880149812734,0.6816479400749064,0.6479400749063671,0.9026217228464419,0.9850187265917603,0.8764044943820225,0.4232209737827715,0.9194756554307116,0.2209737827715356,0.2397003745318352,0.8202247191011236,0.5411985018726592
1629628,RJ Barrett,RJ,Barrett,True,70,34.56,0.21722846441947566,0.5842696629213483,0.4400749063670412,0.38764044943820225,0.5580524344569289,0.2565543071161049,0.9250936329588015,0.026217228464419477,0.6816479400749064,0.2696629213483146,0.5842696629213483,0.5580524344569289,0.9363295880149812,0.0599250936329588,0.6104868913857678,0.3258426966292135,0.6404494382022472,0.5337078651685393,0.5842696629213483,0.2247191011235955,0.352059925093633,0.31835205992509363,0.8277153558052435,0.8932584269662921
1629630,Ja Morant,Ja,Morant,True,57,33.23,0.7097378277153558,0.50187265917603,0.6123595505617978,0.6292134831460674,0.5280898876404494,0.14232209737827714,1.0,0.4756554307116105,0.1947565543071161,0.7715355805243446,0.5655430711610487,0.49812734082397003,0.9887640449438202,0.4419475655430712,0.8838951310861424,0.5842696629213483,0.19101123595505617,0.36329588014981273,0.8614232209737828,0.5355805243445693,0.550561797752809,0.9419475655430711,0.250936329588015,0.7172284644194756
1629631,De'Andre Hunter,De'Andre,Hunter,True,53,29.81,0.052434456928838954,0.17415730337078653,0.17790262172284643,0.3970037453183521,0.8127340823970037,0.44569288389513106,0.4943820224719101,0.22846441947565543,0.7940074906367042,0.6048689138576779,0.30337078651685395,0.7247191011235955,0.49812734082397003,0.3408239700374532,0.5393258426966292,0.31835205992509363,0.6067415730337079,0.5842696629213483,0.599250936329588,0.3801498127340824,0.41947565543071164,0.5617977528089888,0.7902621722846442,0.22659176029962547
1629632,Coby White,Coby,White,True,61,27.44,0.6591760299625468,0.28651685393258425,0.05056179775280899,0.20973782771535582,0.6067415730337079,0.4288389513108614,0.30711610486891383,0.299625468164794,0.700374531835206,0.8239700374531835,0.8014981273408239,0.7434456928838952,0.2546816479400749,0.18726591760299627,0.8614232209737828,0.6591760299625468,0.8389513108614233,0.8277153558052435,0.651685393258427,0.5056179775280899,0.6329588014981273,0.29775280898876405,0.40074906367041196,0.4812734082397004
1629634,Brandon Clarke,Brandon,Clarke,True,64,19.55,0.34831460674157305,0.6760299625468165,0.9213483146067416,0.026217228464419477,0.20973782771535582,0.9625468164794008,0.9662921348314607,0.9288389513108615,0.15730337078651685,0.0898876404494382,0.06741573033707865,0.20973782771535582,0.9288389513108615,0.9625468164794008,0.0898876404494382,0.9400749063670412,0.11610486891385768,0.15355805243445692,0.20973782771535582,0.26779026217228463,0.7228464419475655,0.947565543071161,0.5617977528089888,0.26779026217228463
1629636,Darius Garland,Darius,Garland,True,68,35.71,0.9176029962546817,0.06554307116104868,0.21722846441947566,0.8426966292134831,0.8764044943820225,0.8408239700374532,0.700374531835206,0.31086142322097376,0.3146067415730337,0.4794007490636704,0.7865168539325843,0.8108614232209738,0.6891385767790262,0.3595505617977528,0.9363295880149812,0.6179775280898876,0.3408239700374532,0.5468164794007491,0.9138576779026217,0.9194756554307116,0.10861423220973783,0.11423220973782772,0.16104868913857678,0.3801498127340824
1629637,Jaxson Hayes,Jaxson,Hayes,True,70,19.96,0.031835205992509365,0.651685393258427,0.8614232209737828,0.47191011235955055,0.2397003745318352,0.12359550561797752,0.7790262172284644,0.9550561797752809,0.18352059925093633,0.17228464419475656,0.149812734082397,0.8707865168539326,0.5617977528089888,0.947565543071161,0.1647940074906367,0.8801498127340824,0.15355805243445692,0.2883895131086142,0.10486891385767791,0.052434456928838954,0.5767790262172284,0.7228464419475655,0.8838951310861424,0.649812734082397
1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True,65,22.58,0.47752808988764045,0.31835205992509363,0.40823970037453183,0.5243445692883895,0.6666666666666666,0.23220973782771537,0.599250936329588,0.052434456928838954,0.8389513108614233,0.4363295880149813,0.8239700374531835,0.21910112359550563,0.6441947565543071,0.0149812734082397,0.8913857677902621,0.1348314606741573,0.8801498127340824,0.26591760299625467,0.6741573033707865,0.27902621722846443,0.39325842696629215,0.2247191011235955,0.40823970037453183,0.3408239700374532
1629639,Tyler Herro,Tyler,Herro,True,66,32.64,0.4681647940074906,0.5655430711610487,0.17790262172284643,0.6928838951310862,0.9588014981273408,0.5468164794007491,0.6329588014981273,0.3146067415730337,0.7303370786516854,0.7621722846441947,0.7602996254681648,0.9119850187265918,0.9138576779026217,0.29213483146067415,0.8164794007490637,0.6217228464419475,0.49812734082397003,0.9138576779026217,0.9662921348314607,0.704119850187266,0.34831460674157305,0.32771535580524347,0.2846441947565543,0.6329588014981273
